Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
30844,30844,1,210474,0,7390.0,662739.0,1,0,2,8946.91,12.0,8,0,53238,158070.0,0.0,0.0
30845,30845,1,43186,0,742.0,932425.0,10,2,1,6154.1,30.0,14,0,15618,1129590.0,0.0,0.0
30846,30846,0,519552,1,746.0,3084840.0,5,0,0,4858.68,18.0,10,0,138890,998910.0,0.0,0.0
30847,30847,0,441408,1,703.0,1372370.0,7,0,0,33508.97,12.0,11,0,510169,662244.0,0.0,0.0
30848,30848,0,338250,0,740.0,903279.0,10,0,0,8731.45,26.0,14,0,354122,1123386.0,0.0,0.0
30849,30849,1,443564,0,700.0,1009071.0,2,1,0,17742.77,26.0,16,0,237861,662068.0,0.0,0.0
30850,30850,0,326612,1,706.0,2068473.0,4,0,0,42576.15,11.0,18,0,248539,648142.0,0.0,0.0
30851,30851,0,224730,0,696.0,1271252.0,0,1,1,35701.19,19.0,9,0,5320,384846.0,0.0,0.0
30852,30852,0,139986,0,723.0,560918.0,1,1,0,8647.47,9.0,7,0,137123,181456.0,0.0,0.0
30853,30853,1,120098,0,732.0,806778.0,3,1,0,10353.67,11.0,5,0,90592,237864.0,0.0,0.0
30854,30854,0,598884,1,717.0,1737797.0,10,0,0,34611.16,17.0,17,0,180310,944658.0,0.0,0.0
30855,30855,0,130284,0,750.0,581343.0,6,1,0,6825.94,16.0,7,0,121106,308176.0,0.0,0.0
30856,30856,0,217910,0,710.0,997443.0,5,2,0,7173.26,12.0,8,0,224599,579172.0,0.0,0.0
30857,30857,0,108416,0,745.0,636690.0,4,1,0,4796.36,14.0,6,0,168397,216876.0,0.0,0.0
768,768,0,731852,1,677.0,1438680.0,10,0,0,25057.01,22.0,11,2,106324,172172.0,0.0,2.0
26774,26774,0,324566,0,722.0,1775227.0,0,1,0,15681.08,28.0,12,1,255892,769604.0,1.0,0.0
30858,30858,0,359898,0,748.0,719112.0,6,0,7,611.23,11.0,9,0,67260,1179926.0,0.0,0.0
23426,23426,0,444136,1,628.0,1582244.0,0,2,0,15941.0,19.0,15,0,349847,461912.0,0.0,0.0
30859,30859,0,750728,1,593.0,2133681.0,5,0,2,47118.86,12.0,15,1,272346,804496.0,0.0,1.0
30860,30860,0,517396,1,675.0,1011731.0,9,1,0,24787.59,11.0,9,0,383553,574552.0,0.0,0.0
30861,30861,1,258038,1,708.0,1207089.0,10,1,19,31987.83,14.0,14,0,345591,563618.0,0.0,0.0
30862,30862,0,229174,0,726.0,1319493.0,10,0,0,9071.55,17.0,9,0,154356,305514.0,0.0,0.0
30863,30863,0,290774,0,733.0,1395075.0,6,1,0,17438.39,18.0,9,1,179208,654566.0,1.0,0.0
30864,30864,1,143858,0,742.0,649876.0,0,1,0,11047.93,11.0,8,0,127433,168256.0,0.0,0.0
30865,30865,1,359788,0,744.0,1126358.0,10,1,0,28628.25,24.0,6,0,111853,269830.0,0.0,0.0
30866,30866,0,215644,0,720.0,683886.0,9,0,1,12480.72,16.0,9,1,78964,211640.0,1.0,0.0
30867,30867,0,459184,0,736.0,1605158.0,4,1,0,30230.14,15.0,9,0,447925,544236.0,0.0,0.0
30868,30868,0,310288,0,730.0,1167569.0,2,0,0,28021.77,14.0,19,1,67279,486904.0,0.0,0.0
30869,30869,0,396792,0,740.0,1370736.0,10,0,0,26044.06,18.0,16,1,589114,908292.0,1.0,0.0
30870,30870,0,335896,0,745.0,879605.0,1,1,0,13927.19,18.0,5,0,272726,364254.0,0.0,0.0
30871,30871,0,130504,1,678.0,563502.0,8,0,4,3099.28,18.0,5,0,95551,137104.0,0.0,0.0
30872,30872,0,391358,0,725.0,3023204.0,4,1,0,22044.18,6.0,10,0,319713,1025442.0,0.0,0.0
6750,6750,0,33528,0,709.0,772388.0,10,2,1,20790.18,11.0,12,1,48184,311652.0,0.0,0.0
24639,24639,0,90222,0,717.0,927675.0,2,1,0,17084.61,29.0,5,0,210197,311630.0,0.0,0.0
16826,16826,0,66000,0,725.0,949905.0,6,1,3,10844.63,14.0,6,0,199519,285934.0,0.0,0.0
30873,30873,1,70466,0,750.0,848084.0,3,0,3,16848.63,17.0,8,0,237671,494076.0,0.0,0.0
30874,30874,0,234740,1,689.0,1049389.0,10,0,0,12330.24,34.1,8,1,13148,192698.0,1.0,0.0
30875,30875,0,220770,0,733.0,2669310.0,10,1,0,35368.31,12.0,8,0,440268,554114.0,0.0,0.0
30876,30876,0,402028,0,742.0,1620263.0,4,1,0,16337.53,25.0,17,0,354483,1118414.0,0.0,0.0
30877,30877,0,108768,0,734.0,1521615.0,0,0,6,19273.79,21.0,9,0,19076,86922.0,0.0,0.0
30878,30878,1,672804,0,702.0,2033703.0,10,0,6,8982.25,17.0,9,0,106533,249194.0,0.0,0.0
30879,30879,1,570020,1,7010.0,1096110.0,10,1,0,29046.82,17.0,13,0,144495,899514.0,0.0,0.0
30880,30880,1,771386,1,7220.0,1713078.0,10,0,0,26267.12,14.0,11,0,423320,1240910.0,0.0,0.0
30881,30881,1,52206,0,711.0,405764.0,1,2,0,2968.75,21.0,2,0,0,0.0,0.0,0.0
30882,30882,1,260062,0,709.0,838755.0,0,1,0,12161.9,11.0,30,0,196707,386056.0,0.0,0.0
30883,30883,0,222552,0,724.0,1537632.0,2,1,16,11878.23,14.0,5,0,136363,178024.0,0.0,0.0
30884,30884,0,130746,0,726.0,621053.0,1,0,0,14956.8,9.0,9,0,128060,191818.0,0.0,0.0
30885,30885,0,519552,0,745.0,997139.0,3,0,0,12214.91,16.0,14,0,514444,1827210.0,0.0,0.0
30886,30886,1,150788,0,711.0,1171673.0,10,1,0,33783.52,24.0,22,0,389310,929412.0,0.0,0.0
30887,30887,0,265342,0,739.0,651928.0,3,1,0,8692.31,21.0,7,0,117458,258104.0,0.0,0.0
2600,2600,0,371448,1,720.0,1490797.0,7,0,0,28697.79,21.0,14,0,296514,725868.0,0.0,0.0
30888,30888,0,503866,1,719.0,1145130.0,2,1,0,18990.12,18.0,16,0,246373,796862.0,0.0,0.0
30889,30889,0,768702,0,739.0,2086447.0,10,0,0,50248.73,18.0,11,0,2238257,4113780.0,0.0,0.0
30890,30890,1,456544,1,7370.0,2253096.0,7,0,0,26661.56,26.0,17,0,665912,1072390.0,0.0,0.0
30891,30891,0,443608,0,680.0,827754.0,10,1,3,2166.0,12.0,4,0,82365,124190.0,0.0,0.0
28216,28216,0,133100,0,695.0,498142.0,3,1,1,4151.31,10.0,7,0,85918,193160.0,0.0,0.0
30892,30892,0,175010,0,711.0,2295960.0,10,1,0,26786.2,19.0,17,0,107179,399058.0,0.0,0.0
30893,30893,0,321398,1,688.0,1713933.0,8,0,3,12497.44,18.0,9,0,98971,246972.0,0.0,0.0
30894,30894,0,220286,0,735.0,1331729.0,6,1,0,10753.62,21.0,10,0,169822,704770.0,0.0,0.0
30895,30895,0,150172,0,744.0,926345.0,2,2,0,11888.11,11.0,7,0,173109,238062.0,0.0,0.0
9534,9534,0,257554,0,692.0,1112184.0,4,0,1,5468.2,29.0,4,0,136553,180290.0,0.0,0.0
30896,30896,0,782628,0,742.0,1641486.0,10,2,0,19287.47,21.0,8,0,20596,467830.0,0.0,0.0
30897,30897,0,160974,0,746.0,696768.0,5,0,1,11206.39,16.0,13,1,142310,355146.0,1.0,0.0
30898,30898,0,766612,1,694.0,1853811.0,5,0,0,26880.25,14.0,16,0,37981,124960.0,0.0,0.0
30899,30899,0,397298,0,723.0,1715643.0,10,0,0,33598.08,15.0,14,0,143089,447766.0,0.0,0.0
30900,30900,0,133738,0,743.0,962540.0,10,0,0,7371.43,13.0,8,1,78242,147048.0,1.0,0.0
30901,30901,1,472098,1,656.0,920873.0,5,0,0,19798.57,21.0,12,0,398563,818246.0,0.0,0.0
30902,30902,0,422312,0,747.0,1122216.0,0,1,0,9333.18,13.0,10,0,382242,677798.0,0.0,0.0
30903,30903,0,32758,0,731.0,1131792.0,10,2,2,3338.87,23.0,2,0,123120,203082.0,0.0,0.0
13978,13978,0,692670,1,644.0,2804115.0,10,0,2,48838.36,18.0,29,0,633897,1702976.0,0.0,0.0
30904,30904,1,505758,1,6590.0,1015531.0,0,1,0,20395.36,10.0,15,0,201989,357610.0,0.0,0.0
30905,30905,0,123002,0,708.0,1023625.0,6,1,0,13136.41,12.0,5,0,0,0.0,0.0,0.0
30906,30906,1,220022,0,698.0,1330133.0,10,1,3,20727.86,33.5,13,0,193135,560494.0,0.0,0.0
30907,30907,0,243980,0,725.0,1411035.0,4,0,0,17520.28,15.0,15,1,144134,414128.0,1.0,0.0
30908,30908,0,174416,0,743.0,643074.0,10,0,0,2883.06,16.0,5,0,80693,165682.0,0.0,0.0
30909,30909,1,421234,1,647.0,957258.0,0,0,0,19464.17,8.0,12,0,127642,250492.0,0.0,0.0
30910,30910,0,110814,0,714.0,556985.0,3,1,0,4883.0,9.0,20,0,91200,406186.0,0.0,0.0
30911,30911,0,263956,0,733.0,2184563.0,7,0,4,39322.21,17.0,17,0,176396,374088.0,0.0,0.0
30912,30912,0,431816,0,725.0,2144359.0,10,0,0,57004.18,28.0,14,0,684703,1023000.0,0.0,0.0
30913,30913,1,180884,0,722.0,450338.0,8,2,0,11070.92,10.0,12,1,197980,434170.0,1.0,0.0
30914,30914,1,602778,1,6970.0,1164339.0,10,0,0,15427.62,47.8,14,0,377739,541970.0,0.0,0.0
30915,30915,0,196812,0,677.0,1322020.0,6,1,0,15643.84,18.0,8,0,65683,157476.0,0.0,0.0
30916,30916,0,458392,1,694.0,1106997.0,3,1,0,15405.58,23.0,12,0,645088,1200892.0,0.0,0.0
30917,30917,0,353870,1,725.0,1298840.0,5,0,0,11364.85,14.0,8,1,121182,309716.0,1.0,0.0
30918,30918,0,107822,0,721.0,1303666.0,10,1,0,22488.21,30.2,11,2,49115,222134.0,0.0,1.0
30919,30919,0,112684,0,740.0,973085.0,10,0,2,18893.98,15.0,20,0,335768,811668.0,0.0,0.0
5608,5608,0,754226,0,721.0,2698532.0,6,0,0,22712.6,26.0,10,0,382337,514756.0,0.0,0.0
12175,12175,0,134794,0,717.0,613168.0,9,1,0,14358.3,14.0,8,0,131271,248358.0,0.0,0.0
30920,30920,1,394460,0,7390.0,1230193.0,3,1,3,14249.62,17.0,9,0,126483,262922.0,0.0,0.0
30921,30921,1,216766,1,6750.0,748828.0,0,1,4,6988.96,16.0,3,0,345515,455136.0,0.0,0.0
30922,30922,1,101354,0,714.0,851751.0,10,1,0,10434.04,13.0,16,0,65227,208054.0,0.0,0.0
30923,30923,1,451836,0,695.0,929100.0,0,0,0,14014.02,14.0,10,0,58596,297550.0,0.0,0.0
30924,30924,1,266156,1,678.0,708757.0,2,1,0,21144.72,12.0,20,0,263302,568788.0,0.0,0.0
30925,30925,0,203896,0,711.0,478515.0,3,1,0,12441.39,12.0,20,0,229045,850014.0,0.0,0.0
30926,30926,1,331320,0,711.0,991952.0,10,0,0,14217.89,8.0,8,0,145635,203170.0,0.0,0.0
30927,30927,0,601722,1,604.0,1324376.0,2,0,0,21300.33,11.0,6,0,175921,211090.0,0.0,0.0
30928,30928,0,316514,1,611.0,759316.0,2,1,1,16451.91,10.0,7,0,114304,252560.0,0.0,0.0
19804,19804,0,578732,1,713.0,1137036.0,10,0,0,21224.71,21.0,13,0,584858,873796.0,0.0,0.0
30929,30929,0,319044,1,704.0,899688.0,5,1,0,6132.82,18.0,9,1,36841,402534.0,1.0,0.0
30930,30930,0,264704,0,746.0,2667182.0,10,0,0,20670.67,21.0,5,0,845595,1008348.0,0.0,0.0
30758,30758,0,216106,1,708.0,643891.0,10,2,0,14434.11,23.0,9,0,144457,174966.0,0.0,0.0
30931,30931,1,403766,1,641.0,3583894.0,2,2,3,44499.9,16.0,10,0,1199546,2215224.0,0.0,0.0
30932,30932,0,112222,0,745.0,678433.0,3,1,0,13907.81,13.0,14,0,114988,806916.0,0.0,0.0
30933,30933,0,396506,1,672.0,1079086.0,6,0,6,5970.94,33.6,11,0,182609,343266.0,0.0,0.0
30934,30934,0,440264,1,744.0,1178703.0,8,0,0,11590.76,15.0,10,0,192337,515526.0,0.0,0.0
30935,30935,1,436414,0,694.0,1480708.0,10,1,0,17731.56,14.0,15,1,189981,451660.0,1.0,0.0
30936,30936,0,456412,0,742.0,1615152.0,10,0,0,23540.81,27.0,11,0,755820,3136760.0,0.0,0.0
30937,30937,0,638660,0,741.0,1608388.0,6,1,0,38601.16,18.0,10,0,565516,887282.0,0.0,0.0
30938,30938,0,254782,0,744.0,1097820.0,5,0,0,28085.61,16.0,6,0,80294,438526.0,0.0,0.0
30939,30939,0,179168,0,742.0,2321040.0,10,0,0,30560.36,17.0,17,0,273353,658064.0,0.0,0.0
30940,30940,0,280214,0,733.0,1023891.0,2,1,0,10580.15,10.0,20,0,169499,643478.0,0.0,0.0
30941,30941,0,101486,0,743.0,1149348.0,1,1,0,5076.23,19.0,10,0,90269,183370.0,0.0,0.0
30942,30942,0,152592,0,714.0,850991.0,7,1,0,13402.98,15.0,8,0,100814,126478.0,0.0,0.0
30943,30943,0,596992,1,650.0,1031168.0,7,0,0,26380.74,46.3,20,0,696255,1315138.0,0.0,0.0
30944,30944,0,242044,0,711.0,627133.0,10,1,0,15312.29,14.0,18,0,229748,534204.0,0.0,0.0
30945,30945,0,107778,0,712.0,465405.0,0,1,0,8105.78,18.0,11,0,271339,448184.0,0.0,0.0
30946,30946,0,420706,0,727.0,1321222.0,3,1,0,19157.7,15.0,10,0,288002,747714.0,0.0,0.0
30947,30947,0,431992,1,739.0,3021988.0,3,0,0,21758.23,21.0,6,0,156750,315106.0,0.0,0.0
30948,30948,0,66330,0,707.0,1241061.0,10,0,3,17198.8,17.0,7,0,280041,329516.0,0.0,0.0
30949,30949,0,276122,0,709.0,759221.0,2,1,0,17715.41,9.0,11,0,304000,414590.0,0.0,0.0
30950,30950,0,701624,1,710.0,2138070.0,3,0,0,35812.72,20.0,8,0,596125,1204632.0,0.0,0.0
30951,30951,1,438988,0,740.0,1946740.0,8,1,0,33743.43,13.0,12,0,254391,493394.0,0.0,0.0
30952,30952,1,234278,0,704.0,562020.0,2,1,0,12177.1,28.0,17,0,351956,646888.0,0.0,0.0
30953,30953,1,267014,0,7070.0,899346.0,6,2,0,14239.55,25.0,12,0,168834,407286.0,0.0,0.0
30954,30954,1,769230,1,6850.0,1328670.0,8,2,0,20815.83,18.0,5,0,633536,1021680.0,0.0,0.0
30955,30955,1,360734,1,683.0,1216950.0,0,1,0,23811.75,19.0,7,0,150176,216546.0,0.0,0.0
30956,30956,0,358512,0,725.0,1161090.0,6,1,0,19061.18,16.0,8,0,331930,576246.0,0.0,0.0
30957,30957,1,366190,0,709.0,930145.0,4,1,0,29842.16,12.0,10,0,157358,211134.0,0.0,0.0
28360,28360,0,754908,1,683.0,3110813.0,10,0,0,32922.82,27.0,6,0,18164,112464.0,0.0,0.0
30958,30958,0,243562,1,727.0,1277142.0,10,0,0,20966.31,19.0,9,1,120726,280720.0,1.0,0.0
30959,30959,0,438944,0,750.0,1042492.0,8,0,0,20675.99,37.6,21,0,501638,1329196.0,0.0,0.0
30960,30960,0,213950,0,703.0,525160.0,0,1,0,5251.6,13.0,5,0,184547,238744.0,0.0,0.0
30961,30961,1,193292,0,6790.0,1335453.0,5,1,3,35723.42,20.0,14,0,297217,651794.0,0.0,0.0
12456,12456,0,378928,1,702.0,745541.0,9,0,0,12549.88,14.0,22,0,287413,1023990.0,0.0,0.0
30962,30962,0,788260,1,649.0,1604949.0,10,1,0,25010.27,17.0,12,0,191444,465718.0,0.0,0.0
30963,30963,1,561836,0,694.0,1351679.0,3,1,0,23879.58,13.0,7,0,90364,111430.0,0.0,0.0
30964,30964,1,281776,0,743.0,954655.0,7,0,0,9228.3,23.0,11,0,419672,726374.0,0.0,0.0
30965,30965,0,154638,0,748.0,1947728.0,8,0,2,24021.89,12.0,10,1,55651,317416.0,1.0,0.0
30966,30966,0,106700,0,724.0,1439820.0,8,0,5,18357.8,17.0,11,1,105355,402600.0,1.0,0.0
10722,10722,0,383130,1,702.0,1860290.0,10,0,0,59529.47,27.0,19,0,1360020,1635260.0,0.0,0.0
30967,30967,0,115500,0,726.0,997481.0,4,1,0,11304.81,10.0,4,0,212040,277420.0,0.0,0.0
30968,30968,0,221430,0,747.0,1529880.0,10,0,0,20143.42,12.0,8,0,165775,407572.0,0.0,0.0
30969,30969,0,119460,0,672.0,712823.0,10,0,1,10098.31,25.0,10,1,70547,115060.0,1.0,0.0
30970,30970,0,540320,0,737.0,1531552.0,10,0,0,23356.13,19.0,17,0,427557,773520.0,0.0,0.0
30971,30971,0,529540,0,750.0,1429142.0,7,2,0,13338.57,36.8,14,0,464569,889130.0,0.0,0.0
30972,30972,0,786786,1,714.0,3688698.0,10,0,0,34427.81,31.0,19,0,274246,485540.0,0.0,0.0
30973,30973,0,126632,0,729.0,744572.0,3,2,0,10734.24,16.0,4,0,122664,161414.0,0.0,0.0
30974,30974,0,71390,0,713.0,474240.0,3,0,0,8378.24,14.0,5,0,100301,120846.0,0.0,0.0
30975,30975,0,257400,0,740.0,2778750.0,9,0,0,29940.96,20.0,12,0,1077775,1482118.0,0.0,0.0
30976,30976,1,457974,1,7400.0,1130082.0,3,1,0,6234.28,25.0,7,0,198569,287760.0,0.0,0.0
30977,30977,0,430980,0,700.0,1246913.0,10,0,0,15794.13,16.0,12,1,229482,362032.0,1.0,0.0
30978,30978,0,216106,0,740.0,634714.0,1,1,0,4125.66,9.0,9,0,5073,178112.0,0.0,0.0
30979,30979,0,40040,0,744.0,624283.0,2,0,1,12007.05,18.0,11,0,4598,11132.0,0.0,0.0
30980,30980,0,234674,0,740.0,1313641.0,5,1,0,29228.46,22.0,6,0,517674,671220.0,0.0,0.0
30981,30981,1,662684,1,710.0,1246248.0,6,0,0,29390.53,10.0,15,0,238697,415008.0,0.0,0.0
30982,30982,0,45760,0,739.0,1066451.0,3,0,0,22573.14,20.0,9,0,349448,575564.0,0.0,0.0
30983,30983,0,65186,0,734.0,1529291.0,7,1,0,24723.56,12.0,15,0,302081,515152.0,0.0,0.0
30984,30984,0,201190,0,734.0,1612435.0,10,1,0,17871.02,28.0,13,0,253441,594066.0,0.0,0.0
30985,30985,1,544016,0,747.0,4228412.0,10,0,0,30092.2,20.0,8,2,223763,335192.0,0.0,2.0
30986,30986,0,179828,0,701.0,431661.0,10,1,0,3813.11,20.0,7,0,61712,102080.0,0.0,0.0
30987,30987,0,782012,1,716.0,1640194.0,2,0,0,24602.91,16.0,6,0,701822,1105632.0,0.0,0.0
30988,30988,1,221100,0,716.0,572850.0,2,1,0,12364.06,8.0,21,0,207081,715770.0,0.0,0.0
30989,30989,0,280016,0,746.0,1294850.0,2,0,0,19530.67,15.0,7,0,255645,495792.0,0.0,0.0
30990,30990,0,210100,0,713.0,1026285.0,6,0,0,28051.6,23.0,9,0,97337,232848.0,0.0,0.0
2498,2498,0,443652,1,716.0,2335157.0,10,1,0,27632.65,15.0,12,0,483588,641388.0,0.0,0.0
30991,30991,0,43912,0,740.0,720708.0,1,1,1,2882.87,18.0,5,0,14573,301158.0,0.0,0.0
30992,30992,0,173580,0,706.0,899498.0,0,2,0,2781.03,6.0,3,0,107787,303666.0,0.0,0.0
20796,20796,0,135344,0,722.0,1346891.0,9,0,0,16836.09,17.0,12,1,111891,249612.0,1.0,0.0
30993,30993,1,782012,1,651.0,1736676.0,10,0,0,24458.13,21.0,14,0,833283,1400366.0,0.0,0.0
30994,30994,0,329208,0,748.0,2464072.0,4,0,3,1848.13,10.0,8,0,77596,388960.0,0.0,0.0
30995,30995,1,262548,0,721.0,1511640.0,6,1,0,8704.66,6.0,12,0,136097,462154.0,0.0,0.0
30996,30996,0,265210,0,612.0,763496.0,10,0,0,18832.99,8.0,13,0,301701,669218.0,0.0,0.0
30997,30997,1,259028,1,643.0,1310449.0,7,1,0,7545.85,23.0,10,0,142120,182050.0,0.0,0.0
30998,30998,0,110374,0,695.0,381254.0,0,1,0,8038.14,9.0,10,0,128953,242792.0,0.0,0.0
30999,30999,1,361284,1,663.0,800318.0,10,1,0,16806.64,6.0,26,0,77083,524986.0,0.0,0.0
10838,10838,0,700832,0,686.0,2269740.0,2,1,0,40855.32,28.0,12,0,509694,652850.0,0.0,0.0
31000,31000,0,350592,1,705.0,756960.0,8,1,0,14508.4,10.0,12,0,187036,501336.0,0.0,0.0
31001,31001,0,244882,0,738.0,1107415.0,10,2,0,22332.98,22.0,7,0,120726,155826.0,0.0,0.0
31002,31002,1,289520,0,7340.0,1060808.0,10,0,0,15116.59,14.0,12,0,236949,565730.0,0.0,0.0
31003,31003,0,314006,0,741.0,1840207.0,7,1,0,38797.62,26.0,19,0,283461,904200.0,0.0,0.0
6026,6026,0,394020,1,665.0,1323350.0,5,1,0,16321.19,12.0,7,0,157339,260634.0,0.0,0.0
31004,31004,0,450494,0,746.0,1815640.0,3,1,0,6748.04,19.0,10,0,381368,686774.0,0.0,0.0
31005,31005,1,175318,0,727.0,827564.0,10,0,1,12068.61,14.0,10,0,39273,402402.0,0.0,0.0
31006,31006,0,632918,1,684.0,1386449.0,10,1,0,21605.66,27.0,11,0,433618,568634.0,0.0,0.0
31007,31007,1,534820,0,709.0,2034026.0,10,0,0,34409.0,17.0,27,0,920398,1280906.0,0.0,0.0
31008,31008,0,261778,0,700.0,1225253.0,2,1,0,29405.92,14.0,16,0,360696,469260.0,0.0,0.0
31009,31009,0,695310,1,721.0,1859568.0,10,0,0,34557.01,24.0,17,0,541481,896962.0,0.0,0.0
31010,31010,1,394130,1,689.0,850991.0,4,1,0,5793.86,16.0,15,0,232256,1003486.0,0.0,0.0
31011,31011,1,214544,0,725.0,1037609.0,10,0,0,19195.89,27.0,14,0,217360,323928.0,0.0,0.0
31012,31012,1,218592,0,7390.0,1132704.0,2,0,0,18783.97,14.0,15,0,163970,452078.0,0.0,0.0
31013,31013,0,667128,0,735.0,2688728.0,10,0,0,44588.06,30.0,15,0,937156,2232758.0,0.0,0.0
31014,31014,1,235334,0,732.0,612142.0,5,1,0,14487.12,9.0,11,0,277077,478148.0,0.0,0.0
31015,31015,0,687808,1,658.0,3696070.0,1,0,0,36652.71,22.0,17,0,365218,1266100.0,0.0,0.0
31016,31016,0,354706,0,744.0,1991219.0,3,0,2,19580.26,24.0,24,1,330372,1112012.0,1.0,0.0
31017,31017,1,448888,1,649.0,2519894.0,3,1,1,6488.69,10.0,5,0,37924,410278.0,0.0,0.0
31018,31018,1,563090,1,7410.0,1129588.0,10,0,0,14025.8,20.0,5,0,551855,772662.0,0.0,0.0
31019,31019,0,300916,0,747.0,1025791.0,0,1,0,12942.04,13.0,8,0,250610,740278.0,0.0,0.0
3239,3239,0,176308,0,716.0,2093553.0,5,1,1,20063.24,10.0,9,0,143336,209286.0,0.0,0.0
31020,31020,0,161898,0,661.0,687458.0,2,2,0,14665.91,26.0,8,0,37962,97680.0,0.0,0.0
31021,31021,1,110836,0,742.0,1148550.0,10,2,0,9533.06,16.0,5,1,94430,148544.0,0.0,0.0
31022,31022,0,306394,0,737.0,1398685.0,2,0,0,15851.89,11.0,9,0,305197,527450.0,0.0,0.0
26580,26580,0,392986,0,725.0,1037058.0,7,2,0,19617.69,18.0,11,0,217360,643698.0,0.0,0.0
31023,31023,0,292028,0,722.0,630496.0,0,0,0,17969.06,9.0,26,0,530537,1127170.0,0.0,0.0
31024,31024,1,304282,1,7340.0,1877010.0,8,0,0,20334.18,19.0,18,0,482619,1470568.0,0.0,0.0
27331,27331,0,670956,1,697.0,1545232.0,10,0,0,21118.12,18.0,8,0,555408,1077252.0,0.0,0.0
31025,31025,1,761684,0,732.0,2706455.0,10,0,0,35634.88,27.0,15,0,1805570,3216422.0,0.0,0.0
31026,31026,0,234256,0,701.0,867065.0,7,1,1,12644.5,11.0,10,0,157206,323312.0,0.0,0.0
31027,31027,0,341616,1,722.0,1396082.0,3,0,0,8993.08,26.0,10,0,244606,338382.0,0.0,0.0
31028,31028,0,536602,1,711.0,1009071.0,1,1,0,13958.73,29.0,10,0,535268,839828.0,0.0,0.0
18569,18569,0,151734,0,718.0,2808105.0,10,2,4,17784.76,29.0,8,0,407113,598224.0,0.0,0.0
31029,31029,1,174284,0,7300.0,677293.0,6,1,0,4120.15,14.0,6,0,24206,172018.0,0.0,0.0
31030,31030,0,389576,0,745.0,785080.0,5,1,0,21982.05,15.0,11,0,429324,692362.0,0.0,0.0
31031,31031,0,590612,1,680.0,1654786.0,10,1,0,23994.34,33.5,23,0,691410,1427074.0,0.0,0.0
31032,31032,0,185328,1,723.0,914546.0,10,1,0,12575.15,11.0,8,0,29108,200640.0,0.0,0.0
23224,23224,0,626714,0,714.0,2030055.0,10,0,0,35593.84,29.0,12,0,466089,640178.0,0.0,0.0
31033,31033,0,555456,1,722.0,2284332.0,0,0,0,56917.92,12.0,15,0,691182,1603844.0,0.0,0.0
31034,31034,0,132946,0,730.0,1090695.0,7,1,0,20632.29,14.0,11,0,109497,156310.0,0.0,0.0
31035,31035,0,56210,1,730.0,666368.0,0,1,0,9273.52,15.0,8,0,40166,231418.0,0.0,0.0
16150,16150,0,211332,0,708.0,1280410.0,10,0,0,5932.75,20.0,10,0,209665,1033032.0,0.0,0.0
31036,31036,0,223520,0,725.0,1061720.0,10,0,0,13714.01,21.0,12,0,231553,467082.0,0.0,0.0
31037,31037,0,258192,0,750.0,1114920.0,1,0,0,20161.47,11.0,9,0,189107,258214.0,0.0,0.0
31038,31038,0,330286,1,692.0,679174.0,0,2,0,12338.03,14.0,14,1,187435,501204.0,1.0,0.0
31039,31039,1,172810,0,737.0,814891.0,0,0,0,17316.6,19.0,6,0,74309,172766.0,0.0,0.0
31040,31040,0,216216,1,736.0,1493856.0,10,0,0,27262.91,23.0,16,0,366225,741334.0,0.0,0.0
31041,31041,0,616308,1,728.0,1889930.0,10,0,0,48823.35,25.0,12,0,518434,750376.0,0.0,0.0
31042,31042,0,398508,1,674.0,895394.0,7,2,0,22235.89,13.0,13,0,287983,470976.0,0.0,0.0
31043,31043,0,339548,0,702.0,815651.0,10,0,0,11962.78,10.0,10,0,384123,675928.0,0.0,0.0
31044,31044,1,175714,0,7460.0,720841.0,1,0,0,13275.49,11.0,8,1,148846,337942.0,0.0,0.0
21529,21529,0,221958,0,708.0,1945657.0,10,0,0,42480.2,21.0,13,0,1741331,2111296.0,0.0,0.0
31045,31045,0,177122,0,734.0,764864.0,5,1,0,9050.84,14.0,14,0,223364,509102.0,0.0,0.0
31046,31046,0,788326,1,638.0,1945220.0,0,2,2,13227.42,13.0,13,2,263226,781506.0,2.0,0.0
31047,31047,0,156266,0,735.0,843467.0,1,0,6,7141.34,20.0,9,1,13851,119702.0,1.0,0.0
31048,31048,0,150788,0,736.0,948841.0,2,1,0,14707.14,14.0,14,1,119814,299640.0,1.0,0.0
15344,15344,0,424600,0,724.0,1251188.0,10,0,0,15326.92,18.0,12,0,181279,559768.0,0.0,0.0
31049,31049,1,89056,0,7270.0,969000.0,10,0,0,18088.0,29.0,14,0,190912,469348.0,0.0,0.0
31050,31050,0,444664,1,723.0,1029192.0,10,0,0,8276.4,22.0,7,0,305653,453728.0,0.0,0.0
31051,31051,1,104346,0,7360.0,657153.0,10,0,0,8488.25,15.0,5,0,568328,706816.0,0.0,0.0
31052,31052,1,326238,1,723.0,1371192.0,6,1,0,18853.89,25.0,9,1,202559,269588.0,1.0,0.0
31053,31053,0,89716,0,731.0,774820.0,6,1,0,11312.41,15.0,13,0,157130,379830.0,0.0,0.0
